,USPS,ST,NAME,ZCTA5,LAT,LON
186030,Viana Do Castelo,20,Valença,4930-720,42.0242,-8.6347
186031,Viana Do Castelo,20,Valença,4930-721,42.0242,-8.6347
186032,Viana Do Castelo,20,Valença,4930-722,42.0242,-8.6347
186033,Viana Do Castelo,20,Valença,4930-723,42.0242,-8.6347
186034,Viana Do Castelo,20,Valença,4930-724,42.0242,-8.6347
186035,Viana Do Castelo,20,Valença,4930-725,42.0242,-8.6347
186036,Viana Do Castelo,20,Valença,4930-726,42.0242,-8.6347
186037,Viana Do Castelo,20,Valença,4930-727,42.0242,-8.6347
186038,Viana Do Castelo,20,Valença,4930-728,42.0242,-8.6347
186039,Viana Do Castelo,20,Valença,4930-729,42.0242,-8.6347
186040,Viana Do Castelo,20,Valença,4930-730,42.0242,-8.6347
186041,Viana Do Castelo,20,Valença,4930-731,42.0242,-8.6347
186042,Viana Do Castelo,20,Valença,4930-732,42.0242,-8.6347
186043,Viana Do Castelo,20,Valença,4930-733,42.0242,-8.6347
186044,Viana Do Castelo,20,Valença,4930-734,42.0242,-8.6347
186045,Viana Do Castelo,20,Valença,4930-735,42.0242,-8.6347
186046,Viana Do Castelo,20,Valença,4930-737,42.0242,-8.6347
186047,Viana Do Castelo,20,Valença,4930-738,42.0242,-8.6347
186048,Viana Do Castelo,20,Valença,4930-739,42.0242,-8.6347
186049,Viana Do Castelo,20,Valença,4930-740,42.0242,-8.6347
186050,Viana Do Castelo,20,Valença,4930-741,42.0242,-8.6347
186051,Viana Do Castelo,20,Valença,4930-742,42.0242,-8.6347
186052,Viana Do Castelo,20,Valença,4930-743,42.0242,-8.6347
186053,Viana Do Castelo,20,Valença,4930-744,42.0242,-8.6347
186054,Viana Do Castelo,20,Valença,4930-745,42.0242,-8.6347
186055,Viana Do Castelo,20,Valença,4930-746,42.0242,-8.6347
186056,Viana Do Castelo,20,Valença,4930-747,42.0242,-8.6347
186057,Viana Do Castelo,20,Valença,4930-748,42.0242,-8.6347
186058,Viana Do Castelo,20,Valença,4930-749,42.0242,-8.6347
186059,Viana Do Castelo,20,Valença,4930-750,42.0242,-8.6347
186060,Viana Do Castelo,20,Valença,4930-751,42.0242,-8.6347
186061,Viana Do Castelo,20,Valença,4930-752,42.0242,-8.6347
186062,Viana Do Castelo,20,Valença,4930-753,42.0242,-8.6347
186063,Viana Do Castelo,20,Valença,4930-754,42.0242,-8.6347
186064,Viana Do Castelo,20,Valença,4930-755,42.0242,-8.6347
186065,Viana Do Castelo,20,Valença,4930-756,42.0242,-8.6347
186066,Viana Do Castelo,20,Valença,4930-757,42.0242,-8.6347
186067,Viana Do Castelo,20,Valença,4930-758,42.0242,-8.6347
186068,Viana Do Castelo,20,Valença,4930-759,42.0242,-8.6347
186069,Viana Do Castelo,20,Valença,4930-760,42.0242,-8.6347
186070,Viana Do Castelo,20,Valença,4930-761,42.0242,-8.6347
186071,Viana Do Castelo,20,Valença,4930-762,42.0242,-8.6347
186072,Viana Do Castelo,20,Valença,4930-763,42.0242,-8.6347
186073,Viana Do Castelo,20,Valença,4930-764,42.0242,-8.6347
186074,Viana Do Castelo,20,Valença,4930-765,42.0242,-8.6347
186075,Viana Do Castelo,20,Valença,4930-766,42.0242,-8.6347
186076,Viana Do Castelo,20,Valença,4930-767,42.0242,-8.6347
186077,Viana Do Castelo,20,Barracas,4930-801,42.0065,-8.5481
186078,Viana Do Castelo,20,Barreira,4930-802,42.0448,-8.5822
186079,Viana Do Castelo,20,Bouça Longa,4930-803,42.0065,-8.5481
186080,Viana Do Castelo,20,Bouço,4930-804,42.0065,-8.5481
186081,Viana Do Castelo,20,Calvário,4930-805,42.0457,-8.5906
186082,Viana Do Castelo,20,Devesa,4930-806,42.0457,-8.5906
186083,Viana Do Castelo,20,Eido do Monte,4930-807,42.0065,-8.5481
186084,Viana Do Castelo,20,Eido Novo,4930-808,42.0457,-8.5906
186085,Viana Do Castelo,20,Eirado,4930-809,42.0457,-8.5906
186086,Viana Do Castelo,20,Ermegil,4930-810,41.9952,-8.5373
186087,Viana Do Castelo,20,Gingleta,4930-811,41.9952,-8.5373
186088,Viana Do Castelo,20,Igreja,4930-812,42.0457,-8.5906
186089,Viana Do Castelo,20,Miudal,4930-813,41.9952,-8.5373
186090,Viana Do Castelo,20,Paço,4930-814,42.0457,-8.5906
186091,Viana Do Castelo,20,Padrões,4930-815,41.9952,-8.5373
186092,Viana Do Castelo,20,Presa,4930-816,42.0457,-8.5906
186093,Viana Do Castelo,20,Quinteiro,4930-817,42.0457,-8.5906
186094,Viana Do Castelo,20,Regueiro,4930-818,41.9952,-8.5373
186095,Viana Do Castelo,20,Renda,4930-819,41.9952,-8.5373
186096,Viana Do Castelo,20,São Tomé,4930-820,42.0015,-8.5433
186097,Viana Do Castelo,20,Sobre-as-Eiras,4930-821,42.0015,-8.5433
186098,Viana Do Castelo,20,Ponte do Manco,4930-997,42.008,-8.6499
186099,Viana Do Castelo,20,São Pedro da Torre,4930-998,41.9919,-8.665
186100,Viana Do Castelo,20,Valença,4930-999,42.0242,-8.6347
186101,Viana Do Castelo,20,Viana do Castelo,4900-000,41.6932,-8.8329
186102,Viana Do Castelo,20,Viana do Castelo,4900-001,41.6932,-8.8329
186103,Viana Do Castelo,20,Viana do Castelo,4900-002,41.6932,-8.8329
186104,Viana Do Castelo,20,Viana do Castelo,4900-003,41.6932,-8.8329
186105,Viana Do Castelo,20,Viana do Castelo,4900-004,41.6932,-8.8329
186106,Viana Do Castelo,20,Viana do Castelo,4900-005,41.6932,-8.8329
186107,Viana Do Castelo,20,Viana do Castelo,4900-006,41.6932,-8.8329
186108,Viana Do Castelo,20,Viana do Castelo,4900-007,41.6932,-8.8329
186109,Viana Do Castelo,20,Viana do Castelo,4900-008,41.6932,-8.8329
186110,Viana Do Castelo,20,Viana do Castelo,4900-009,41.6932,-8.8329
186111,Viana Do Castelo,20,Viana do Castelo,4900-010,41.6932,-8.8329
186112,Viana Do Castelo,20,Afife,4900-011,41.7768,-8.8582
186113,Viana Do Castelo,20,Afife,4900-012,41.7768,-8.8582
186114,Viana Do Castelo,20,Viana do Castelo,4900-013,41.6932,-8.8329
186115,Viana Do Castelo,20,Viana do Castelo,4900-014,41.6932,-8.8329
186116,Viana Do Castelo,20,Viana do Castelo,4900-015,41.6932,-8.8329
186117,Viana Do Castelo,20,Viana do Castelo,4900-016,41.6932,-8.8329
186118,Viana Do Castelo,20,Viana do Castelo,4900-017,41.6932,-8.8329
186119,Viana Do Castelo,20,Viana do Castelo,4900-018,41.6932,-8.8329
186120,Viana Do Castelo,20,Viana do Castelo,4900-019,41.6932,-8.8329
186121,Viana Do Castelo,20,Viana do Castelo,4900-020,41.6932,-8.8329
186122,Viana Do Castelo,20,Viana do Castelo,4900-021,41.6932,-8.8329
186123,Viana Do Castelo,20,Viana do Castelo,4900-022,41.6932,-8.8329
186124,Viana Do Castelo,20,Afife,4900-023,41.7768,-8.8582
186125,Viana Do Castelo,20,Afife,4900-024,41.7768,-8.8582
186126,Viana Do Castelo,20,Afife,4900-025,41.7768,-8.8582
186127,Viana Do Castelo,20,Afife,4900-026,41.7768,-8.8582
186128,Viana Do Castelo,20,Afife,4900-027,41.7768,-8.8582
186129,Viana Do Castelo,20,Afife,4900-028,41.7768,-8.8582
186130,Viana Do Castelo,20,Afife,4900-029,41.7768,-8.8582
186131,Viana Do Castelo,20,Afife,4900-030,41.7768,-8.8582
186132,Viana Do Castelo,20,Afife,4900-031,41.7768,-8.8582
186133,Viana Do Castelo,20,Viana do Castelo,4900-032,41.6932,-8.8329
186134,Viana Do Castelo,20,Viana do Castelo,4900-033,41.6932,-8.8329
186135,Viana Do Castelo,20,Viana do Castelo,4900-034,41.6932,-8.8329
186136,Viana Do Castelo,20,Viana do Castelo,4900-035,41.6932,-8.8329
186137,Viana Do Castelo,20,Viana do Castelo,4900-036,41.6932,-8.8329
186138,Viana Do Castelo,20,Viana do Castelo,4900-037,41.6932,-8.8329
186139,Viana Do Castelo,20,Viana do Castelo,4900-038,41.6932,-8.8329
186140,Viana Do Castelo,20,Viana do Castelo,4900-039,41.6932,-8.8329
186141,Viana Do Castelo,20,Viana do Castelo,4900-040,41.6932,-8.8329
186142,Viana Do Castelo,20,Viana do Castelo,4900-041,41.6932,-8.8329
186143,Viana Do Castelo,20,Viana do Castelo,4900-042,41.6932,-8.8329
186144,Viana Do Castelo,20,Viana do Castelo,4900-043,41.6932,-8.8329
186145,Viana Do Castelo,20,Viana do Castelo,4900-044,41.6932,-8.8329
186146,Viana Do Castelo,20,Viana do Castelo,4900-045,41.6932,-8.8329
186147,Viana Do Castelo,20,Viana do Castelo,4900-046,41.6932,-8.8329
186148,Viana Do Castelo,20,Viana do Castelo,4900-047,41.6932,-8.8329
186149,Viana Do Castelo,20,Viana do Castelo,4900-048,41.6932,-8.8329
186150,Viana Do Castelo,20,Viana do Castelo,4900-050,41.6932,-8.8329
186151,Viana Do Castelo,20,Viana do Castelo,4900-051,41.6932,-8.8329
186152,Viana Do Castelo,20,Viana do Castelo,4900-052,41.6932,-8.8329
186153,Viana Do Castelo,20,Viana do Castelo,4900-053,41.6932,-8.8329
186154,Viana Do Castelo,20,Viana do Castelo,4900-054,41.6932,-8.8329
186155,Viana Do Castelo,20,Viana do Castelo,4900-055,41.6932,-8.8329
186156,Viana Do Castelo,20,Viana do Castelo,4900-056,41.6932,-8.8329
186157,Viana Do Castelo,20,Viana do Castelo,4900-057,41.6932,-8.8329
186158,Viana Do Castelo,20,Afife,4900-058,41.7768,-8.8582
186159,Viana Do Castelo,20,Afife,4900-059,41.7768,-8.8582
186160,Viana Do Castelo,20,Afife,4900-060,41.7768,-8.8582
186161,Viana Do Castelo,20,Afife,4900-061,41.7768,-8.8582
186162,Viana Do Castelo,20,Afife,4900-062,41.7768,-8.8582
186163,Viana Do Castelo,20,Afife,4900-063,41.7768,-8.8582
186164,Viana Do Castelo,20,Afife,4900-064,41.7768,-8.8582
186165,Viana Do Castelo,20,Afife,4900-065,41.7768,-8.8582
186166,Viana Do Castelo,20,Afife,4900-066,41.7768,-8.8582
186167,Viana Do Castelo,20,Afife,4900-067,41.7768,-8.8582
186168,Viana Do Castelo,20,Viana do Castelo,4900-068,41.6932,-8.8329
186169,Viana Do Castelo,20,Viana do Castelo,4900-069,41.6932,-8.8329
186170,Viana Do Castelo,20,Viana do Castelo,4900-070,41.6932,-8.8329
186171,Viana Do Castelo,20,Viana do Castelo,4900-071,41.6932,-8.8329
186172,Viana Do Castelo,20,Viana do Castelo,4900-072,41.6932,-8.8329
186173,Viana Do Castelo,20,Viana do Castelo,4900-073,41.6932,-8.8329
186174,Viana Do Castelo,20,Afife,4900-074,41.7768,-8.8582
186175,Viana Do Castelo,20,Viana do Castelo,4900-075,41.6932,-8.8329
186176,Viana Do Castelo,20,Viana do Castelo,4900-076,41.6932,-8.8329
186177,Viana Do Castelo,20,Viana do Castelo,4900-077,41.6932,-8.8329
186178,Viana Do Castelo,20,Viana do Castelo,4900-078,41.6932,-8.8329
186179,Viana Do Castelo,20,Viana do Castelo,4900-079,41.6932,-8.8329
186180,Viana Do Castelo,20,Viana do Castelo,4900-080,41.6932,-8.8329
186181,Viana Do Castelo,20,Viana do Castelo,4900-081,41.6932,-8.8329
186182,Viana Do Castelo,20,Viana do Castelo,4900-082,41.6932,-8.8329
186183,Viana Do Castelo,20,Viana do Castelo,4900-083,41.6932,-8.8329
186184,Viana Do Castelo,20,Viana do Castelo,4900-084,41.6932,-8.8329
186185,Viana Do Castelo,20,Viana do Castelo,4900-085,41.6932,-8.8329
186186,Viana Do Castelo,20,Viana do Castelo,4900-086,41.6932,-8.8329
186187,Viana Do Castelo,20,Viana do Castelo,4900-087,41.6932,-8.8329
186188,Viana Do Castelo,20,Viana do Castelo,4900-088,41.6932,-8.8329
186189,Viana Do Castelo,20,Viana do Castelo,4900-089,41.6932,-8.8329
186190,Viana Do Castelo,20,Viana do Castelo,4900-090,41.6932,-8.8329
186191,Viana Do Castelo,20,Viana do Castelo,4900-091,41.6932,-8.8329
186192,Viana Do Castelo,20,Afife,4900-100,41.7768,-8.8582
186193,Viana Do Castelo,20,Afife,4900-101,41.7768,-8.8582
186194,Viana Do Castelo,20,Afife,4900-102,41.7768,-8.8582
186195,Viana Do Castelo,20,Carreço,4900-103,41.7464,-8.8638
186196,Viana Do Castelo,20,Viana do Castelo,4900-104,41.6932,-8.8329
186197,Viana Do Castelo,20,Viana do Castelo,4900-200,41.6932,-8.8329
186198,Viana Do Castelo,20,Viana do Castelo,4900-201,41.6932,-8.8329
186199,Viana Do Castelo,20,Viana do Castelo,4900-202,41.6932,-8.8329
186200,Viana Do Castelo,20,Viana do Castelo,4900-203,41.6932,-8.8329
186201,Viana Do Castelo,20,Viana do Castelo,4900-204,41.6932,-8.8329
186202,Viana Do Castelo,20,Viana do Castelo,4900-205,41.6932,-8.8329
186203,Viana Do Castelo,20,Viana do Castelo,4900-213,41.6932,-8.8329
186204,Viana Do Castelo,20,Viana do Castelo,4900-214,41.6932,-8.8329
186205,Viana Do Castelo,20,Viana do Castelo,4900-215,41.6932,-8.8329
186206,Viana Do Castelo,20,Viana do Castelo,4900-216,41.6932,-8.8329
186207,Viana Do Castelo,20,Viana do Castelo,4900-217,41.6932,-8.8329
186208,Viana Do Castelo,20,Viana do Castelo,4900-218,41.6932,-8.8329
186209,Viana Do Castelo,20,Viana do Castelo,4900-219,41.6932,-8.8329
186210,Viana Do Castelo,20,Viana do Castelo,4900-221,41.6932,-8.8329
186211,Viana Do Castelo,20,Viana do Castelo,4900-222,41.6932,-8.8329
186212,Viana Do Castelo,20,Viana do Castelo,4900-223,41.6932,-8.8329
186213,Viana Do Castelo,20,Viana do Castelo,4900-224,41.6932,-8.8329
186214,Viana Do Castelo,20,Viana do Castelo,4900-226,41.6932,-8.8329
186215,Viana Do Castelo,20,Viana do Castelo,4900-227,41.6932,-8.8329
186216,Viana Do Castelo,20,Viana do Castelo,4900-228,41.6932,-8.8329
186217,Viana Do Castelo,20,Viana do Castelo,4900-258,41.6932,-8.8329
186218,Viana Do Castelo,20,Viana do Castelo,4900-259,41.6932,-8.8329
186219,Viana Do Castelo,20,Viana do Castelo,4900-260,41.6932,-8.8329
186220,Viana Do Castelo,20,Viana do Castelo,4900-261,41.6932,-8.8329
186221,Viana Do Castelo,20,Viana do Castelo,4900-262,41.6932,-8.8329
186222,Viana Do Castelo,20,Viana do Castelo,4900-263,41.6932,-8.8329
186223,Viana Do Castelo,20,Viana do Castelo,4900-264,41.6932,-8.8329
186224,Viana Do Castelo,20,Viana do Castelo,4900-265,41.6932,-8.8329
186225,Viana Do Castelo,20,Viana do Castelo,4900-266,41.6932,-8.8329
186226,Viana Do Castelo,20,Viana do Castelo,4900-267,41.6932,-8.8329
186227,Viana Do Castelo,20,Viana do Castelo,4900-268,41.6932,-8.8329
186228,Viana Do Castelo,20,Viana do Castelo,4900-269,41.6932,-8.8329
186229,Viana Do Castelo,20,Viana do Castelo,4900-270,41.6932,-8.8329
186230,Viana Do Castelo,20,Carreço,4900-278,41.7464,-8.8638
186231,Viana Do Castelo,20,Carreço,4900-279,41.7464,-8.8638
186232,Viana Do Castelo,20,Carreço,4900-280,41.7464,-8.8638
186233,Viana Do Castelo,20,Carreço,4900-281,41.7464,-8.8638
186234,Viana Do Castelo,20,Viana do Castelo,4900-282,41.6932,-8.8329
186235,Viana Do Castelo,20,Viana do Castelo,4900-283,41.6932,-8.8329
186236,Viana Do Castelo,20,Viana do Castelo,4900-284,41.6932,-8.8329
186237,Viana Do Castelo,20,Viana do Castelo,4900-285,41.6932,-8.8329
186238,Viana Do Castelo,20,Viana do Castelo,4900-286,41.6932,-8.8329
186239,Viana Do Castelo,20,Viana do Castelo,4900-287,41.6932,-8.8329
186240,Viana Do Castelo,20,Viana do Castelo,4900-288,41.6932,-8.8329
186241,Viana Do Castelo,20,Viana do Castelo,4900-289,41.6932,-8.8329
186242,Viana Do Castelo,20,Viana do Castelo,4900-290,41.6932,-8.8329
186243,Viana Do Castelo,20,Viana do Castelo,4900-291,41.6932,-8.8329
186244,Viana Do Castelo,20,Viana do Castelo,4900-292,41.6932,-8.8329
186245,Viana Do Castelo,20,Viana do Castelo,4900-293,41.6932,-8.8329
186246,Viana Do Castelo,20,Viana do Castelo,4900-294,41.6932,-8.8329
186247,Viana Do Castelo,20,Viana do Castelo,4900-295,41.6932,-8.8329
186248,Viana Do Castelo,20,Viana do Castelo,4900-296,41.6932,-8.8329
186249,Viana Do Castelo,20,Viana do Castelo,4900-297,41.6932,-8.8329
186250,Viana Do Castelo,20,Viana do Castelo,4900-298,41.6932,-8.8329
186251,Viana Do Castelo,20,Viana do Castelo,4900-299,41.6932,-8.8329
186252,Viana Do Castelo,20,Viana do Castelo,4900-300,41.6932,-8.8329
186253,Viana Do Castelo,20,Viana do Castelo,4900-301,41.6932,-8.8329
186254,Viana Do Castelo,20,Viana do Castelo,4900-302,41.6932,-8.8329
186255,Viana Do Castelo,20,Viana do Castelo,4900-303,41.6932,-8.8329
186256,Viana Do Castelo,20,Viana do Castelo,4900-304,41.6932,-8.8329
186257,Viana Do Castelo,20,Viana do Castelo,4900-305,41.6932,-8.8329
186258,Viana Do Castelo,20,Viana do Castelo,4900-306,41.6932,-8.8329
186259,Viana Do Castelo,20,Viana do Castelo,4900-307,41.6932,-8.8329
186260,Viana Do Castelo,20,Viana do Castelo,4900-308,41.6932,-8.8329
186261,Viana Do Castelo,20,Viana do Castelo,4900-309,41.6932,-8.8329
186262,Viana Do Castelo,20,Viana do Castelo,4900-310,41.6932,-8.8329
186263,Viana Do Castelo,20,Viana do Castelo,4900-311,41.6932,-8.8329
186264,Viana Do Castelo,20,Viana do Castelo,4900-312,41.6932,-8.8329
186265,Viana Do Castelo,20,Viana do Castelo,4900-313,41.6932,-8.8329
186266,Viana Do Castelo,20,Viana do Castelo,4900-314,41.6932,-8.8329
186267,Viana Do Castelo,20,Viana do Castelo,4900-315,41.6932,-8.8329
186268,Viana Do Castelo,20,Viana do Castelo,4900-316,41.6932,-8.8329
186269,Viana Do Castelo,20,Viana do Castelo,4900-317,41.6932,-8.8329
186270,Viana Do Castelo,20,Viana do Castelo,4900-318,41.6932,-8.8329
186271,Viana Do Castelo,20,Viana do Castelo,4900-319,41.6932,-8.8329
186272,Viana Do Castelo,20,Viana do Castelo,4900-320,41.6932,-8.8329
186273,Viana Do Castelo,20,Viana do Castelo,4900-321,41.6932,-8.8329
186274,Viana Do Castelo,20,Viana do Castelo,4900-322,41.6932,-8.8329
186275,Viana Do Castelo,20,Viana do Castelo,4900-323,41.6932,-8.8329
186276,Viana Do Castelo,20,Viana do Castelo,4900-324,41.6932,-8.8329
186277,Viana Do Castelo,20,Viana do Castelo,4900-325,41.6932,-8.8329
186278,Viana Do Castelo,20,Viana do Castelo,4900-326,41.6932,-8.8329
186279,Viana Do Castelo,20,Viana do Castelo,4900-327,41.6932,-8.8329
186280,Viana Do Castelo,20,Viana do Castelo,4900-328,41.6932,-8.8329
186281,Viana Do Castelo,20,Viana do Castelo,4900-329,41.6932,-8.8329
186282,Viana Do Castelo,20,Viana do Castelo,4900-330,41.6932,-8.8329
186283,Viana Do Castelo,20,Viana do Castelo,4900-331,41.6932,-8.8329
186284,Viana Do Castelo,20,Viana do Castelo,4900-332,41.6932,-8.8329
186285,Viana Do Castelo,20,Viana do Castelo,4900-333,41.6932,-8.8329
186286,Viana Do Castelo,20,Viana do Castelo,4900-334,41.6932,-8.8329
186287,Viana Do Castelo,20,Viana do Castelo,4900-335,41.6932,-8.8329
186288,Viana Do Castelo,20,Viana do Castelo,4900-336,41.6932,-8.8329
186289,Viana Do Castelo,20,Viana do Castelo,4900-337,41.6932,-8.8329
186290,Viana Do Castelo,20,Viana do Castelo,4900-338,41.6932,-8.8329
186291,Viana Do Castelo,20,Viana do Castelo,4900-339,41.6932,-8.8329
186292,Viana Do Castelo,20,Viana do Castelo,4900-340,41.6932,-8.8329
186293,Viana Do Castelo,20,Viana do Castelo,4900-341,41.6932,-8.8329
186294,Viana Do Castelo,20,Viana do Castelo,4900-342,41.6932,-8.8329
186295,Viana Do Castelo,20,Viana do Castelo,4900-343,41.6932,-8.8329
186296,Viana Do Castelo,20,Viana do Castelo,4900-344,41.6932,-8.8329
186297,Viana Do Castelo,20,Viana do Castelo,4900-345,41.6932,-8.8329
186298,Viana Do Castelo,20,Viana do Castelo,4900-346,41.6932,-8.8329
186299,Viana Do Castelo,20,Viana do Castelo,4900-347,41.6932,-8.8329
186300,Viana Do Castelo,20,Viana do Castelo,4900-348,41.6932,-8.8329
186301,Viana Do Castelo,20,Viana do Castelo,4900-349,41.6932,-8.8329
186302,Viana Do Castelo,20,Viana do Castelo,4900-350,41.6932,-8.8329
186303,Viana Do Castelo,20,Viana do Castelo,4900-351,41.6932,-8.8329
186304,Viana Do Castelo,20,Viana do Castelo,4900-352,41.6932,-8.8329
186305,Viana Do Castelo,20,Viana do Castelo,4900-353,41.6932,-8.8329
186306,Viana Do Castelo,20,Viana do Castelo,4900-354,41.6932,-8.8329
186307,Viana Do Castelo,20,Viana do Castelo,4900-355,41.6932,-8.8329
186308,Viana Do Castelo,20,Viana do Castelo,4900-356,41.6932,-8.8329
186309,Viana Do Castelo,20,Viana do Castelo,4900-357,41.6932,-8.8329
186310,Viana Do Castelo,20,Viana do Castelo,4900-358,41.6932,-8.8329
186311,Viana Do Castelo,20,Viana do Castelo,4900-359,41.6932,-8.8329
186312,Viana Do Castelo,20,Viana do Castelo,4900-360,41.6932,-8.8329
186313,Viana Do Castelo,20,Viana do Castelo,4900-361,41.6932,-8.8329
186314,Viana Do Castelo,20,Viana do Castelo,4900-362,41.6932,-8.8329
186315,Viana Do Castelo,20,Viana do Castelo,4900-363,41.6932,-8.8329
186316,Viana Do Castelo,20,Viana do Castelo,4900-364,41.6932,-8.8329
186317,Viana Do Castelo,20,Viana do Castelo,4900-365,41.6932,-8.8329
186318,Viana Do Castelo,20,Viana do Castelo,4900-366,41.6932,-8.8329
186319,Viana Do Castelo,20,Viana do Castelo,4900-367,41.6932,-8.8329
186320,Viana Do Castelo,20,Viana do Castelo,4900-368,41.6932,-8.8329
186321,Viana Do Castelo,20,Viana do Castelo,4900-369,41.6932,-8.8329
186322,Viana Do Castelo,20,Viana do Castelo,4900-370,41.6932,-8.8329
186323,Viana Do Castelo,20,Viana do Castelo,4900-371,41.6932,-8.8329
186324,Viana Do Castelo,20,Viana do Castelo,4900-372,41.6932,-8.8329
186325,Viana Do Castelo,20,Viana do Castelo,4900-373,41.6932,-8.8329
186326,Viana Do Castelo,20,Viana do Castelo,4900-374,41.6932,-8.8329
186327,Viana Do Castelo,20,Viana do Castelo,4900-375,41.6932,-8.8329
186328,Viana Do Castelo,20,Viana do Castelo,4900-376,41.6932,-8.8329
186329,Viana Do Castelo,20,Viana do Castelo,4900-377,41.6932,-8.8329
186330,Viana Do Castelo,20,Viana do Castelo,4900-378,41.6932,-8.8329
186331,Viana Do Castelo,20,Viana do Castelo,4900-379,41.6932,-8.8329
186332,Viana Do Castelo,20,Viana do Castelo,4900-380,41.6932,-8.8329
186333,Viana Do Castelo,20,Viana do Castelo,4900-381,41.6932,-8.8329
186334,Viana Do Castelo,20,Viana do Castelo,4900-382,41.6932,-8.8329
186335,Viana Do Castelo,20,Viana do Castelo,4900-383,41.6932,-8.8329
186336,Viana Do Castelo,20,Viana do Castelo,4900-384,41.6932,-8.8329
186337,Viana Do Castelo,20,Viana do Castelo,4900-385,41.6932,-8.8329
186338,Viana Do Castelo,20,Viana do Castelo,4900-386,41.6932,-8.8329
186339,Viana Do Castelo,20,Viana do Castelo,4900-387,41.6932,-8.8329
186340,Viana Do Castelo,20,Viana do Castelo,4900-388,41.6932,-8.8329
186341,Viana Do Castelo,20,Viana do Castelo,4900-389,41.6932,-8.8329
186342,Viana Do Castelo,20,Viana do Castelo,4900-390,41.6932,-8.8329
186343,Viana Do Castelo,20,Viana do Castelo,4900-391,41.6932,-8.8329
186344,Viana Do Castelo,20,Viana do Castelo,4900-392,41.6932,-8.8329
186345,Viana Do Castelo,20,Viana do Castelo,4900-393,41.6932,-8.8329
186346,Viana Do Castelo,20,Viana do Castelo,4900-394,41.6932,-8.8329
186347,Viana Do Castelo,20,Viana do Castelo,4900-395,41.6932,-8.8329
186348,Viana Do Castelo,20,Viana do Castelo,4900-396,41.6932,-8.8329
186349,Viana Do Castelo,20,Viana do Castelo,4900-397,41.6932,-8.8329
186350,Viana Do Castelo,20,Viana do Castelo,4900-398,41.6932,-8.8329
186351,Viana Do Castelo,20,Viana do Castelo,4900-399,41.6932,-8.8329
186352,Viana Do Castelo,20,Viana do Castelo,4900-400,41.6932,-8.8329
